Day,Month,Year,Description,Category,Value,Balance
2,8,2016,ATM Cash Withdrawal,General,10,20716
2,8,2016,Red Shop,,9,20707
3,8,2016,Wild Bean Cafe,Eating Out,1,20706
3,8,2016,Pret A Manger,Eating Out,7,20699
3,8,2016,Paying back Julie,,9,20690
4,8,2016,Wild Bean Cafe,Eating Out,1,20689
4,8,2016,McDonalds,Eating Out,8,20681
5,8,2016,Waitrose,Groceries,48,20633
5,8,2016,Wild Bean Cafe,Eating Out,2,20631
5,8,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,34,20597
5,8,2016,ATM Cash Withdrawal,General,10,20587
6,8,2016,Dominos Pizza,Eating Out,55,20532
7,8,2016,Cubit and West rent,Rent,400,20132
7,8,2016,Anglo restaurant,Eating Out,45,20087
8,8,2016,South West Trains,Transport,21,20066
8,8,2016,McDonalds,Eating Out,5,20061
8,8,2016,ATM Cash Withdrawal,General,10,20051
9,8,2016,Caffe Nero,Eating Out,1,20050
9,8,2016,Greggs,Eating Out,7,20043
10,8,2016,Starbucks Coffee,Eating Out,1,20042
10,8,2016,Chicken Cottage,Eating Out,4,20038
10,8,2016,ATM Cash Withdrawal,General,10,20028
11,8,2016,Costa Coffee,Eating Out,1,20027
12,8,2016,Tescos,Groceries,73,19954
12,8,2016,Wild Bean Cafe,Eating Out,2,19952
12,8,2016,McDonalds,Eating Out,7,19945
13,8,2016,Fabric Club,Eating Out,5,19940
13,8,2016,Fabric Club,Eating Out,11,19929
13,8,2016,Fabric Club,Eating Out,14,19915
14,8,2016,Dominos Pizza,Eating Out,49,19866
14,8,2016,ATM Cash Withdrawal,General,10,19856
15,8,2016,BRGAS-Electricity,Bills,21,19835
15,8,2016,BRGAS-Gas,Bills,25,19810
15,8,2016,South West Trains,Transport,23,19787
15,8,2016,Costa Coffee,Eating Out,2,19785
16,8,2016,LBS Council Tax,Bills,20,19765
16,8,2016,Starbucks Coffee,Eating Out,1,19764
16,8,2016,Chicken Cottage,Eating Out,5,19759
17,8,2016,The West Cornwall Pasty Company,Eating Out,8,19751
18,8,2016,Starbucks Coffee,Eating Out,2,19749
18,8,2016,McDonalds,Eating Out,5,19744
19,8,2016,Morrisons,Groceries,36,19708
19,8,2016,Wild Bean Cafe,Eating Out,1,19707
19,8,2016,Pret A Manger,Eating Out,7,19700
19,8,2016,Dominos Pizza,Eating Out,38,19662
20,8,2016,VIRGIN MEDIA PYMTS,Bills,24,19638
20,8,2016,Anglo restaurant,Eating Out,33,19605
22,8,2016,South West Trains,Transport,20,19585
22,8,2016,Greggs,Eating Out,8,19577
23,8,2016,The West Cornwall Pasty Company,Eating Out,8,19569
23,8,2016,Tool Tec,,7,19562
24,8,2016,O2,Bills,22,19540
24,8,2016,McDonalds,Eating Out,8,19532
24,8,2016,ATM Cash Withdrawal,General,10,19522
25,8,2016,Costa Coffee,Eating Out,2,19520
25,8,2016,Chicken Cottage,Eating Out,6,19514
26,8,2016,Waitrose,Groceries,62,19452
26,8,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,43,19409
27,8,2016,ATM Cash Withdrawal,General,10,19399
28,8,2016,ATM Cash Withdrawal,General,20,19379
29,8,2016,South West Trains,Transport,20,19359
29,8,2016,Subway,Eating Out,4,19355
30,8,2016,Starbucks Coffee,Eating Out,2,19353
31,8,2016,Costa Coffee,Eating Out,1,19352
31,8,2016,Greggs,Eating Out,8,19344
1,9,2016,Rhino Sports salary,General,1600,20944
1,9,2016,Costa Coffee,Eating Out,1,20943
1,9,2016,McDonalds,Eating Out,4,20939
2,9,2016,Waitrose,Groceries,70,20869
2,9,2016,Wild Bean Cafe,Eating Out,2,20867
2,9,2016,The West Cornwall Pasty Company,Eating Out,4,20863
2,9,2016,Dominos Pizza,Eating Out,54,20809
3,9,2016,ATM Cash Withdrawal,General,20,20789
5,9,2016,South West Trains,Transport,18,20771
5,9,2016,Starbucks Coffee,Eating Out,1,20770
5,9,2016,McDonalds,Eating Out,7,20763
7,9,2016,Cubit and West rent,Rent,400,20363
7,9,2016,Caffe Nero,Eating Out,2,20361
7,9,2016,Subway,Eating Out,7,20354
7,9,2016,ATM Cash Withdrawal,General,10,20344
8,9,2016,Wild Bean Cafe,Eating Out,2,20342
9,9,2016,Morrisons,Groceries,71,20271
9,9,2016,Wild Bean Cafe,Eating Out,2,20269
9,9,2016,Pret A Manger,Eating Out,8,20261
9,9,2016,Dominos Pizza,Eating Out,30,20231
11,9,2016,Tool Shop,,7,20224
12,9,2016,South West Trains,Transport,20,20204
12,9,2016,Starbucks Coffee,Eating Out,1,20203
12,9,2016,Chicken Cottage,Eating Out,4,20199
13,9,2016,Costa Coffee,Eating Out,1,20198
13,9,2016,Subway,Eating Out,8,20190
14,9,2016,Caffe Nero,Eating Out,1,20189
15,9,2016,BRGAS-Electricity,Bills,25,20164
15,9,2016,BRGAS-Gas,Bills,22,20142
15,9,2016,Caffe Nero,Eating Out,1,20141
15,9,2016,McDonalds,Eating Out,8,20133
16,9,2016,LBS Council Tax,Bills,20,20113
16,9,2016,ASDA,Groceries,55,20058
16,9,2016,Wild Bean Cafe,Eating Out,1,20057
16,9,2016,Pizza Express,Eating Out,50,20007
16,9,2016,ATM Cash Withdrawal,General,10,19997
16,9,2016,Red Shop,,2,19995
18,9,2016,Pizza Express,Eating Out,29,19966
19,9,2016,South West Trains,Transport,23,19943
19,9,2016,Caffe Nero,Eating Out,2,19941
19,9,2016,ATM Cash Withdrawal,General,10,19931
20,9,2016,VIRGIN MEDIA PYMTS,Bills,21,19910
20,9,2016,Costa Coffee,Eating Out,2,19908
20,9,2016,Greggs,Eating Out,4,19904
20,9,2016,ATM Cash Withdrawal,General,10,19894
21,9,2016,Costa Coffee,Eating Out,2,19892
21,9,2016,Chicken Cottage,Eating Out,5,19887
21,9,2016,ATM Cash Withdrawal,General,20,19867
22,9,2016,Starbucks Coffee,Eating Out,2,19865
22,9,2016,Chicken Cottage,Eating Out,7,19858
23,9,2016,Sainsburys,Groceries,64,19794
23,9,2016,Starbucks Coffee,Eating Out,1,19793
23,9,2016,Subway,Eating Out,6,19787
23,9,2016,Pizza Express,Eating Out,44,19743
23,9,2016,ATM Cash Withdrawal,General,20,19723
24,9,2016,O2,Bills,21,19702
25,9,2016,ATM Cash Withdrawal,General,20,19682
26,9,2016,South West Trains,Transport,19,19663
26,9,2016,Starbucks Coffee,Eating Out,2,19661
26,9,2016,McDonalds,Eating Out,7,19654
27,9,2016,Starbucks Coffee,Eating Out,2,19652
27,9,2016,Greggs,Eating Out,5,19647
27,9,2016,ATM Cash Withdrawal,General,20,19627
28,9,2016,Greggs,Eating Out,5,19622
28,9,2016,ATM Cash Withdrawal,General,10,19612
29,9,2016,Wild Bean Cafe,Eating Out,2,19610
29,9,2016,The West Cornwall Pasty Company,Eating Out,6,19604
29,9,2016,ATM Cash Withdrawal,General,10,19594
30,9,2016,Tescos,Groceries,70,19524
30,9,2016,Wild Bean Cafe,Eating Out,1,19523
30,9,2016,McDonalds,Eating Out,8,19515
1,10,2016,Rhino Sports salary,General,1600,21115
2,10,2016,Anglo restaurant,Eating Out,36,21079
2,10,2016,ATM Cash Withdrawal,General,10,21069
3,10,2016,South West Trains,Transport,18,21051
3,10,2016,Starbucks Coffee,Eating Out,1,21050
4,10,2016,Wild Bean Cafe,Eating Out,2,21048
4,10,2016,Subway,Eating Out,8,21040
5,10,2016,Pret A Manger,Eating Out,6,21034
5,10,2016,ATM Cash Withdrawal,General,20,21014
5,10,2016,Tool Shop,,5,21009
6,10,2016,Caffe Nero,Eating Out,1,21008
6,10,2016,Chicken Cottage,Eating Out,8,21000
6,10,2016,Civic Shop,,4,20996
7,10,2016,Cubit and West rent,Rent,400,20596
7,10,2016,Sainsburys,Groceries,57,20539
7,10,2016,Costa Coffee,Eating Out,1,20538
7,10,2016,Pret A Manger,Eating Out,7,20531
8,10,2016,Fabric Club,Eating Out,16,20515
8,10,2016,Fabric Club,Eating Out,6,20509
8,10,2016,Fabric Club,Eating Out,6,20503
8,10,2016,ATM Cash Withdrawal,General,10,20493
9,10,2016,ATM Cash Withdrawal,General,10,20483
10,10,2016,South West Trains,Transport,18,20465
10,10,2016,Subway,Eating Out,6,20459
11,10,2016,Starbucks Coffee,Eating Out,2,20457
11,10,2016,Subway,Eating Out,4,20453
12,10,2016,Wild Bean Cafe,Eating Out,2,20451
12,10,2016,The West Cornwall Pasty Company,Eating Out,8,20443
13,10,2016,Subway,Eating Out,5,20438
14,10,2016,Waitrose,Groceries,50,20388
14,10,2016,Wild Bean Cafe,Eating Out,2,20386
14,10,2016,Dominos Pizza,Eating Out,38,20348
15,10,2016,BRGAS-Electricity,Bills,14,20334
15,10,2016,BRGAS-Gas,Bills,22,20312
15,10,2016,ATM Cash Withdrawal,General,20,20292
16,10,2016,LBS Council Tax,Bills,20,20272
16,10,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,52,20220
16,10,2016,Civic Shop,,7,20213
17,10,2016,South West Trains,Transport,18,20195
17,10,2016,Caffe Nero,Eating Out,2,20193
17,10,2016,Subway,Eating Out,7,20186
18,10,2016,Costa Coffee,Eating Out,1,20185
18,10,2016,ATM Cash Withdrawal,General,10,20175
19,10,2016,Subway,Eating Out,5,20170
20,10,2016,VIRGIN MEDIA PYMTS,Bills,18,20152
20,10,2016,Caffe Nero,Eating Out,2,20150
20,10,2016,McDonalds,Eating Out,6,20144
21,10,2016,Morrisons,Groceries,66,20078
21,10,2016,Wild Bean Cafe,Eating Out,1,20077
21,10,2016,Greggs,Eating Out,6,20071
21,10,2016,The Grand Pub,Eating Out,9,20062
21,10,2016,The Grand Pub,Eating Out,9,20053
21,10,2016,The Grand Pub,Eating Out,7,20046
21,10,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,59,19987
21,10,2016,ATM Cash Withdrawal,General,10,19977
22,10,2016,ATM Cash Withdrawal,General,20,19957
23,10,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,56,19901
23,10,2016,ATM Cash Withdrawal,General,10,19891
23,10,2016,Cheam Service Station,,3,19888
24,10,2016,O2,Bills,23,19865
24,10,2016,South West Trains,Transport,23,19842
24,10,2016,Wild Bean Cafe,Eating Out,1,19841
24,10,2016,Chicken Cottage,Eating Out,8,19833
25,10,2016,ATM Cash Withdrawal,General,20,19813
26,10,2016,Pret A Manger,Eating Out,7,19806
28,10,2016,Tescos,Groceries,61,19745
28,10,2016,Wild Bean Cafe,Eating Out,1,19744
28,10,2016,The West Cornwall Pasty Company,Eating Out,6,19738
28,10,2016,ATM Cash Withdrawal,General,20,19718
30,10,2016,Scott's Restaurant,Eating Out,55,19663
31,10,2016,South West Trains,Transport,16,19647
31,10,2016,Wild Bean Cafe,Eating Out,2,19645
31,10,2016,ATM Cash Withdrawal,General,10,19635
1,11,2016,Rhino Sports salary,General,1600,21235
1,11,2016,Wild Bean Cafe,Eating Out,1,21234
1,11,2016,Greggs,Eating Out,5,21229
2,11,2016,Starbucks Coffee,Eating Out,2,21227
2,11,2016,McDonalds,Eating Out,8,21219
2,11,2016,ATM Cash Withdrawal,General,10,21209
3,11,2016,Caffe Nero,Eating Out,1,21208
3,11,2016,Subway,Eating Out,7,21201
3,11,2016,Cheam Service Station,,8,21193
4,11,2016,Tescos,Groceries,45,21148
4,11,2016,Starbucks Coffee,Eating Out,1,21147
4,11,2016,Pret A Manger,Eating Out,4,21143
4,11,2016,ATM Cash Withdrawal,General,20,21123
6,11,2016,Dominos Pizza,Eating Out,27,21096
7,11,2016,Cubit and West rent,Rent,400,20696
7,11,2016,South West Trains,Transport,22,20674
7,11,2016,Wild Bean Cafe,Eating Out,1,20673
8,11,2016,McDonalds,Eating Out,8,20665
9,11,2016,Costa Coffee,Eating Out,1,20664
9,11,2016,Cheam Service Station,,7,20657
10,11,2016,Wild Bean Cafe,Eating Out,2,20655
10,11,2016,Pret A Manger,Eating Out,5,20650
10,11,2016,ATM Cash Withdrawal,General,10,20640
10,11,2016,Cheam Service Station,,3,20637
11,11,2016,Morrisons,Groceries,54,20583
11,11,2016,The West Cornwall Pasty Company,Eating Out,7,20576
11,11,2016,Anglo restaurant,Eating Out,43,20533
11,11,2016,ATM Cash Withdrawal,General,20,20513
12,11,2016,Anglo restaurant,Eating Out,32,20481
12,11,2016,ATM Cash Withdrawal,General,20,20461
13,11,2016,Anglo restaurant,Eating Out,43,20418
14,11,2016,South West Trains,Transport,18,20400
14,11,2016,Wild Bean Cafe,Eating Out,2,20398
14,11,2016,Greggs,Eating Out,7,20391
15,11,2016,BRGAS-Electricity,Bills,58,20333
15,11,2016,BRGAS-Gas,Bills,58,20275
15,11,2016,Caffe Nero,Eating Out,1,20274
15,11,2016,McDonalds,Eating Out,8,20266
16,11,2016,LBS Council Tax,Bills,20,20246
16,11,2016,Caffe Nero,Eating Out,2,20244
17,11,2016,Costa Coffee,Eating Out,1,20243
17,11,2016,Pret A Manger,Eating Out,7,20236
18,11,2016,Morrisons,Groceries,41,20195
18,11,2016,Wild Bean Cafe,Eating Out,2,20193
18,11,2016,The West Cornwall Pasty Company,Eating Out,7,20186
20,11,2016,VIRGIN MEDIA PYMTS,Bills,23,20163
21,11,2016,South West Trains,Transport,20,20143
21,11,2016,Costa Coffee,Eating Out,2,20141
21,11,2016,Pret A Manger,Eating Out,5,20136
22,11,2016,Chicken Cottage,Eating Out,7,20129
23,11,2016,Costa Coffee,Eating Out,2,20127
23,11,2016,Chicken Cottage,Eating Out,4,20123
24,11,2016,O2,Bills,21,20102
24,11,2016,Wild Bean Cafe,Eating Out,2,20100
24,11,2016,McDonalds,Eating Out,6,20094
25,11,2016,ASDA,Groceries,55,20039
25,11,2016,Wild Bean Cafe,Eating Out,1,20038
25,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,15,20023
25,11,2016,ATM Cash Withdrawal,General,20,20003
27,11,2016,ATM Cash Withdrawal,General,20,19983
28,11,2016,South West Trains,Transport,24,19959
28,11,2016,Starbucks Coffee,Eating Out,1,19958
28,11,2016,McDonalds,Eating Out,5,19953
28,11,2016,ATM Cash Withdrawal,General,20,19933
29,11,2016,Wild Bean Cafe,Eating Out,2,19931
29,11,2016,Tool Tec,,4,19927
30,11,2016,Starbucks Coffee,Eating Out,1,19926
1,12,2016,Rhino Sports salary,General,1600,21526
1,12,2016,Starbucks Coffee,Eating Out,2,21524
1,12,2016,Chicken Cottage,Eating Out,6,21518
2,12,2016,ASDA,Groceries,68,21450
2,12,2016,Costa Coffee,Eating Out,2,21448
2,12,2016,Pret A Manger,Eating Out,7,21441
5,12,2016,South West Trains,Transport,16,21425
5,12,2016,Caffe Nero,Eating Out,2,21423
5,12,2016,Subway,Eating Out,5,21418
5,12,2016,ATM Cash Withdrawal,General,20,21398
6,12,2016,Pret A Manger,Eating Out,8,21390
7,12,2016,Cubit and West rent,Rent,400,20990
7,12,2016,Caffe Nero,Eating Out,2,20988
7,12,2016,Pret A Manger,Eating Out,8,20980
8,12,2016,Chicken Cottage,Eating Out,5,20975
8,12,2016,Paying back Julie,,5,20970
9,12,2016,Sainsburys,Groceries,59,20911
9,12,2016,McDonalds,Eating Out,6,20905
9,12,2016,ATM Cash Withdrawal,General,10,20895
10,12,2016,Scott's Restaurant,Eating Out,48,20847
10,12,2016,ATM Cash Withdrawal,General,10,20837
12,12,2016,South West Trains,Transport,23,20814
12,12,2016,Costa Coffee,Eating Out,2,20812
12,12,2016,Paying back James,,7,20805
13,12,2016,Pret A Manger,Eating Out,4,20801
14,12,2016,Wild Bean Cafe,Eating Out,2,20799
14,12,2016,The West Cornwall Pasty Company,Eating Out,7,20792
15,12,2016,BRGAS-Electricity,Bills,23,20769
15,12,2016,BRGAS-Gas,Bills,29,20740
15,12,2016,Cheam Service Station,,7,20733
16,12,2016,LBS Council Tax,Bills,20,20713
16,12,2016,Waitrose,Groceries,40,20673
16,12,2016,Starbucks Coffee,Eating Out,1,20672
16,12,2016,Pret A Manger,Eating Out,7,20665
16,12,2016,Anglo restaurant,Eating Out,24,20641
16,12,2016,ATM Cash Withdrawal,General,20,20621
16,12,2016,Civic Shop,,2,20619
17,12,2016,ATM Cash Withdrawal,General,20,20599
18,12,2016,Dominos Pizza,Eating Out,55,20544
19,12,2016,South West Trains,Transport,16,20528
19,12,2016,Wild Bean Cafe,Eating Out,2,20526
19,12,2016,ATM Cash Withdrawal,General,20,20506
20,12,2016,VIRGIN MEDIA PYMTS,Bills,21,20485
20,12,2016,Starbucks Coffee,Eating Out,1,20484
21,12,2016,Caffe Nero,Eating Out,1,20483
21,12,2016,Chicken Cottage,Eating Out,5,20478
22,12,2016,Costa Coffee,Eating Out,1,20477
22,12,2016,Greggs,Eating Out,5,20472
22,12,2016,ATM Cash Withdrawal,General,20,20452
23,12,2016,Waitrose,Groceries,47,20405
23,12,2016,Costa Coffee,Eating Out,1,20404
23,12,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,51,20353
24,12,2016,O2,Bills,23,20330
24,12,2016,ATM Cash Withdrawal,General,20,20310
24,12,2016,Paying back Julie,,7,20303
26,12,2016,South West Trains,Transport,23,20280
26,12,2016,Wild Bean Cafe,Eating Out,2,20278
27,12,2016,Costa Coffee,Eating Out,2,20276
27,12,2016,McDonalds,Eating Out,8,20268
27,12,2016,ATM Cash Withdrawal,General,10,20258
28,12,2016,Starbucks Coffee,Eating Out,2,20256
28,12,2016,Chicken Cottage,Eating Out,4,20252
28,12,2016,Civic Shop,,4,20248
29,12,2016,Starbucks Coffee,Eating Out,2,20246
30,12,2016,Sainsburys,Groceries,42,20204
30,12,2016,Wild Bean Cafe,Eating Out,2,20202
30,12,2016,Anglo restaurant,Eating Out,41,20161
31,12,2016,Anglo restaurant,Eating Out,48,20113
1,1,2017,Rhino Sports salary,General,1600,21713
1,1,2017,ATM Cash Withdrawal,General,20,21693
2,1,2017,South West Trains,Transport,25,21668
2,1,2017,Costa Coffee,Eating Out,2,21666
2,1,2017,Chicken Cottage,Eating Out,5,21661
2,1,2017,Paying back James,,8,21653
3,1,2017,Costa Coffee,Eating Out,2,21651
3,1,2017,Tool Shop,,6,21645
4,1,2017,ATM Cash Withdrawal,General,10,21635
5,1,2017,Starbucks Coffee,Eating Out,2,21633
5,1,2017,Greggs,Eating Out,4,21629
6,1,2017,ASDA,Groceries,48,21581
6,1,2017,Anglo restaurant,Eating Out,28,21553
6,1,2017,ATM Cash Withdrawal,General,20,21533
7,1,2017,Cubit and West rent,Rent,400,21133
8,1,2017,Pizza Express,Eating Out,39,21094
9,1,2017,South West Trains,Transport,17,21077
9,1,2017,Subway,Eating Out,6,21071
10,1,2017,Starbucks Coffee,Eating Out,1,21070
11,1,2017,Wild Bean Cafe,Eating Out,2,21068
11,1,2017,Pret A Manger,Eating Out,8,21060
12,1,2017,Costa Coffee,Eating Out,2,21058
13,1,2017,ASDA,Groceries,65,20993
13,1,2017,Starbucks Coffee,Eating Out,2,20991
13,1,2017,The West Cornwall Pasty Company,Eating Out,7,20984
13,1,2017,ATM Cash Withdrawal,General,20,20964
13,1,2017,Tool Shop,,9,20955
14,1,2017,ATM Cash Withdrawal,General,20,20935
15,1,2017,BRGAS-Electricity,Bills,31,20904
15,1,2017,BRGAS-Gas,Bills,17,20887
16,1,2017,LBS Council Tax,Bills,20,20867
16,1,2017,South West Trains,Transport,24,20843
16,1,2017,Starbucks Coffee,Eating Out,2,20841
16,1,2017,Chicken Cottage,Eating Out,7,20834
16,1,2017,ATM Cash Withdrawal,General,10,20824
17,1,2017,Caffe Nero,Eating Out,1,20823
17,1,2017,ATM Cash Withdrawal,General,10,20813
20,1,2017,VIRGIN MEDIA PYMTS,Bills,22,20791
20,1,2017,Morrisons,Groceries,67,20724
20,1,2017,Wild Bean Cafe,Eating Out,2,20722
20,1,2017,Subway,Eating Out,4,20718
20,1,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,41,20677
21,1,2017,Pizza Express,Eating Out,55,20622
22,1,2017,Pizza Express,Eating Out,42,20580
23,1,2017,South West Trains,Transport,19,20561
23,1,2017,Caffe Nero,Eating Out,1,20560
24,1,2017,O2,Bills,21,20539
24,1,2017,Subway,Eating Out,8,20531
24,1,2017,ATM Cash Withdrawal,General,10,20521
25,1,2017,Caffe Nero,Eating Out,2,20519
25,1,2017,McDonalds,Eating Out,8,20511
26,1,2017,Caffe Nero,Eating Out,1,20510
27,1,2017,Tescos,Groceries,50,20460
27,1,2017,Starbucks Coffee,Eating Out,1,20459
27,1,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,33,20426
27,1,2017,Red Shop,,9,20417
28,1,2017,Red Shop,,3,20414
29,1,2017,ATM Cash Withdrawal,General,20,20394
30,1,2017,South West Trains,Transport,18,20376
30,1,2017,Starbucks Coffee,Eating Out,1,20375
30,1,2017,McDonalds,Eating Out,4,20371
31,1,2017,Costa Coffee,Eating Out,2,20369
1,2,2017,Rhino Sports salary,General,1600,21969
2,2,2017,Caffe Nero,Eating Out,1,21968
2,2,2017,Subway,Eating Out,4,21964
3,2,2017,Morrisons,Groceries,43,21921
3,2,2017,Costa Coffee,Eating Out,1,21920
4,2,2017,Pizza Express,Eating Out,53,21867
6,2,2017,South West Trains,Transport,20,21847
6,2,2017,Caffe Nero,Eating Out,1,21846
6,2,2017,Pret A Manger,Eating Out,5,21841
7,2,2017,Cubit and West rent,Rent,400,21441
7,2,2017,Starbucks Coffee,Eating Out,1,21440
7,2,2017,Greggs,Eating Out,6,21434
7,2,2017,ATM Cash Withdrawal,General,20,21414
7,2,2017,Red Shop,,8,21406
8,2,2017,Costa Coffee,Eating Out,2,21404
8,2,2017,Subway,Eating Out,6,21398
8,2,2017,Paying back Julie,,7,21391
9,2,2017,Starbucks Coffee,Eating Out,2,21389
9,2,2017,ATM Cash Withdrawal,General,10,21379
10,2,2017,Morrisons,Groceries,70,21309
10,2,2017,Caffe Nero,Eating Out,2,21307
10,2,2017,Chicken Cottage,Eating Out,8,21299
10,2,2017,Scott's Restaurant,Eating Out,24,21275
10,2,2017,Cheam Service Station,,5,21270
11,2,2017,ATM Cash Withdrawal,General,10,21260
11,2,2017,Paying back James,,6,21254
12,2,2017,Scott's Restaurant,Eating Out,48,21206
13,2,2017,South West Trains,Transport,24,21182
13,2,2017,Starbucks Coffee,Eating Out,2,21180
13,2,2017,ATM Cash Withdrawal,General,10,21170
13,2,2017,Red Shop,,5,21165
14,2,2017,Caffe Nero,Eating Out,2,21163
14,2,2017,Chicken Cottage,Eating Out,6,21157
15,2,2017,BRGAS-Electricity,Bills,25,21132
15,2,2017,BRGAS-Gas,Bills,24,21108
15,2,2017,Caffe Nero,Eating Out,1,21107
15,2,2017,Pret A Manger,Eating Out,6,21101
16,2,2017,LBS Council Tax,Bills,20,21081
16,2,2017,The West Cornwall Pasty Company,Eating Out,5,21076
17,2,2017,Sainsburys,Groceries,63,21013
17,2,2017,Costa Coffee,Eating Out,1,21012
17,2,2017,Dominos Pizza,Eating Out,47,20965
17,2,2017,ATM Cash Withdrawal,General,10,20955
17,2,2017,Cheam Service Station,,5,20950
19,2,2017,ATM Cash Withdrawal,General,20,20930
20,2,2017,VIRGIN MEDIA PYMTS,Bills,25,20905
20,2,2017,South West Trains,Transport,20,20885
20,2,2017,Costa Coffee,Eating Out,2,20883
20,2,2017,Cheam Service Station,,4,20879
21,2,2017,Caffe Nero,Eating Out,2,20877
21,2,2017,Greggs,Eating Out,6,20871
22,2,2017,Costa Coffee,Eating Out,2,20869
23,2,2017,Caffe Nero,Eating Out,2,20867
23,2,2017,Chicken Cottage,Eating Out,8,20859
23,2,2017,Paying back James,,4,20855
24,2,2017,O2,Bills,20,20835
24,2,2017,Sainsburys,Groceries,61,20774
24,2,2017,Wild Bean Cafe,Eating Out,1,20773
24,2,2017,Subway,Eating Out,4,20769
24,2,2017,Scott's Restaurant,Eating Out,52,20717
26,2,2017,Anglo restaurant,Eating Out,32,20685
27,2,2017,South West Trains,Transport,25,20660
27,2,2017,Wild Bean Cafe,Eating Out,2,20658
27,2,2017,Greggs,Eating Out,7,20651
27,2,2017,Paying back James,,5,20646
28,2,2017,Costa Coffee,Eating Out,1,20645
28,2,2017,Pret A Manger,Eating Out,5,20640
1,3,2017,Rhino Sports salary,General,1600,22240
1,3,2017,Greggs,Eating Out,6,22234
2,3,2017,Caffe Nero,Eating Out,1,22233
2,3,2017,Subway,Eating Out,6,22227
3,3,2017,Waitrose,Groceries,45,22182
3,3,2017,Costa Coffee,Eating Out,2,22180
3,3,2017,Subway,Eating Out,6,22174
3,3,2017,The Grand Pub,Eating Out,10,22164
3,3,2017,The Grand Pub,Eating Out,5,22159
3,3,2017,The Grand Pub,Eating Out,5,22154
3,3,2017,The Grand Pub,Eating Out,7,22147
4,3,2017,ATM Cash Withdrawal,General,10,22137
5,3,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,27,22110
6,3,2017,South West Trains,Transport,25,22085
6,3,2017,Costa Coffee,Eating Out,2,22083
6,3,2017,The West Cornwall Pasty Company,Eating Out,4,22079
7,3,2017,Cubit and West rent,Rent,400,21679
8,3,2017,Caffe Nero,Eating Out,2,21677
8,3,2017,Greggs,Eating Out,5,21672
9,3,2017,McDonalds,Eating Out,8,21664
10,3,2017,Tescos,Groceries,45,21619
10,3,2017,Wild Bean Cafe,Eating Out,2,21617
10,3,2017,ATM Cash Withdrawal,General,20,21597
12,3,2017,Dominos Pizza,Eating Out,49,21548
12,3,2017,ATM Cash Withdrawal,General,10,21538
13,3,2017,South West Trains,Transport,21,21517
13,3,2017,Starbucks Coffee,Eating Out,2,21515
13,3,2017,Pret A Manger,Eating Out,7,21508
14,3,2017,Costa Coffee,Eating Out,1,21507
14,3,2017,The West Cornwall Pasty Company,Eating Out,4,21503
14,3,2017,ATM Cash Withdrawal,General,10,21493
15,3,2017,BRGAS-Electricity,Bills,24,21469
15,3,2017,BRGAS-Gas,Bills,19,21450
15,3,2017,McDonalds,Eating Out,4,21446
15,3,2017,Civic Shop,,9,21437
16,3,2017,LBS Council Tax,Bills,20,21417
17,3,2017,Waitrose,Groceries,52,21365
17,3,2017,The West Cornwall Pasty Company,Eating Out,6,21359
18,3,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,53,21306
18,3,2017,ATM Cash Withdrawal,General,10,21296
20,3,2017,VIRGIN MEDIA PYMTS,Bills,26,21270
20,3,2017,South West Trains,Transport,18,21252
20,3,2017,The West Cornwall Pasty Company,Eating Out,4,21248
20,3,2017,ATM Cash Withdrawal,General,20,21228
21,3,2017,Wild Bean Cafe,Eating Out,1,21227
22,3,2017,Wild Bean Cafe,Eating Out,2,21225
22,3,2017,Pret A Manger,Eating Out,5,21220
23,3,2017,Caffe Nero,Eating Out,2,21218
23,3,2017,Greggs,Eating Out,6,21212
24,3,2017,O2,Bills,24,21188
24,3,2017,Sainsburys,Groceries,40,21148
25,3,2017,Civic Shop,,7,21141
27,3,2017,South West Trains,Transport,22,21119
27,3,2017,Wild Bean Cafe,Eating Out,2,21117
27,3,2017,ATM Cash Withdrawal,General,10,21107
28,3,2017,Starbucks Coffee,Eating Out,1,21106
28,3,2017,Chicken Cottage,Eating Out,4,21102
29,3,2017,Wild Bean Cafe,Eating Out,2,21100
29,3,2017,Pret A Manger,Eating Out,4,21096
30,3,2017,Wild Bean Cafe,Eating Out,1,21095
30,3,2017,The West Cornwall Pasty Company,Eating Out,4,21091
31,3,2017,ASDA,Groceries,38,21053
31,3,2017,Subway,Eating Out,5,21048
1,4,2017,Rhino Sports salary,General,1600,22648
1,4,2017,ATM Cash Withdrawal,General,20,22628
1,4,2017,Cheam Service Station,,8,22620
3,4,2017,South West Trains,Transport,23,22597
3,4,2017,Starbucks Coffee,Eating Out,2,22595
