Day,Month,Year,Description,Category,Value,Balance
8,5,2016,Pizza Express,Eating Out,53,1622
8,5,2016,Tool Tec,,9,1613
9,5,2016,South West Trains,Transport,31,1582
9,5,2016,Caffe Nero,Eating Out,1,1581
9,5,2016,Chicken Cottage,Eating Out,6,1575
10,5,2016,Greggs,Eating Out,5,1570
11,5,2016,Wild Bean Cafe,Eating Out,2,1568
11,5,2016,ATM Cash Withdrawal,General,10,1558
12,5,2016,Caffe Nero,Eating Out,1,1557
12,5,2016,The West Cornwall Pasty Company,Eating Out,8,1549
13,5,2016,Morrisons,Groceries,54,1495
13,5,2016,Caffe Nero,Eating Out,2,1493
13,5,2016,Subway,Eating Out,5,1488
13,5,2016,Fabric Club,Eating Out,11,1477
13,5,2016,Fabric Club,Eating Out,5,1472
13,5,2016,Fabric Club,Eating Out,13,1459
13,5,2016,Fabric Club,Eating Out,15,1444
14,5,2016,ATM Cash Withdrawal,General,10,1434
15,5,2016,BRGAS-Electricity,Bills,37,1397
15,5,2016,BRGAS-Gas,Bills,38,1359
16,5,2016,LBS Council Tax,Bills,50,1309
16,5,2016,South West Trains,Transport,32,1277
16,5,2016,Costa Coffee,Eating Out,1,1276
16,5,2016,Pret A Manger,Eating Out,5,1271
17,5,2016,Starbucks Coffee,Eating Out,1,1270
17,5,2016,The West Cornwall Pasty Company,Eating Out,5,1265
18,5,2016,Starbucks Coffee,Eating Out,1,1264
18,5,2016,The West Cornwall Pasty Company,Eating Out,4,1260
18,5,2016,ATM Cash Withdrawal,General,20,1240
19,5,2016,Costa Coffee,Eating Out,1,1239
19,5,2016,The West Cornwall Pasty Company,Eating Out,8,1231
19,5,2016,ATM Cash Withdrawal,General,20,1211
20,5,2016,VIRGIN MEDIA PYMTS,Bills,38,1173
20,5,2016,Waitrose,Groceries,57,1116
20,5,2016,McDonalds,Eating Out,7,1109
20,5,2016,Ministry of Sound ClubXOYO Club,Eating Out,7,1102
20,5,2016,Ministry of Sound ClubXOYO Club,Eating Out,6,1096
20,5,2016,Ministry of Sound ClubXOYO Club,Eating Out,16,1080
20,5,2016,Scott's Restaurant,Eating Out,32,1048
21,5,2016,Dominos Pizza,Eating Out,25,1023
21,5,2016,Tool Tec,,6,1017
22,5,2016,ATM Cash Withdrawal,General,20,997
23,5,2016,South West Trains,Transport,33,964
23,5,2016,Caffe Nero,Eating Out,2,962
23,5,2016,Pret A Manger,Eating Out,7,955
23,5,2016,ATM Cash Withdrawal,General,10,945
24,5,2016,O2,Bills,32,913
24,5,2016,Costa Coffee,Eating Out,2,911
25,5,2016,Caffe Nero,Eating Out,2,909
25,5,2016,The West Cornwall Pasty Company,Eating Out,6,903
27,5,2016,Waitrose,Groceries,75,828
27,5,2016,Starbucks Coffee,Eating Out,2,826
28,5,2016,Tool Shop,,8,818
29,5,2016,Pizza Express,Eating Out,29,789
29,5,2016,ATM Cash Withdrawal,General,20,769
30,5,2016,South West Trains,Transport,34,735
30,5,2016,Starbucks Coffee,Eating Out,1,734
31,5,2016,Caffe Nero,Eating Out,2,732
31,5,2016,Subway,Eating Out,6,726
31,5,2016,ATM Cash Withdrawal,General,10,716
1,6,2016,Rhino Sports salary,General,1700,2416
1,6,2016,Chicken Cottage,Eating Out,6,2410
2,6,2016,Starbucks Coffee,Eating Out,1,2409
2,6,2016,McDonalds,Eating Out,7,2402
2,6,2016,ATM Cash Withdrawal,General,10,2392
3,6,2016,Waitrose,Groceries,44,2348
3,6,2016,Pret A Manger,Eating Out,5,2343
3,6,2016,Fabric Club,Eating Out,16,2327
3,6,2016,Fabric Club,Eating Out,11,2316
3,6,2016,Fabric Club,Eating Out,10,2306
3,6,2016,Fabric Club,Eating Out,10,2296
3,6,2016,Fabric Club,Eating Out,10,2286
3,6,2016,Fabric Club,Eating Out,9,2277
3,6,2016,Anglo restaurant,Eating Out,59,2218
3,6,2016,ATM Cash Withdrawal,General,20,2198
5,6,2016,ATM Cash Withdrawal,General,10,2188
6,6,2016,South West Trains,Transport,37,2151
6,6,2016,Starbucks Coffee,Eating Out,2,2149
6,6,2016,Pret A Manger,Eating Out,5,2144
6,6,2016,ATM Cash Withdrawal,General,10,2134
7,6,2016,Cubit and West rent,Rent,550,1584
7,6,2016,Caffe Nero,Eating Out,1,1583
8,6,2016,Wild Bean Cafe,Eating Out,2,1581
8,6,2016,Greggs,Eating Out,8,1573
9,6,2016,Caffe Nero,Eating Out,2,1571
9,6,2016,Pret A Manger,Eating Out,4,1567
10,6,2016,Sainsburys,Groceries,84,1483
10,6,2016,The West Cornwall Pasty Company,Eating Out,7,1476
10,6,2016,Dominos Pizza,Eating Out,43,1433
11,6,2016,Fabric Club,Eating Out,9,1424
11,6,2016,Fabric Club,Eating Out,14,1410
12,6,2016,ATM Cash Withdrawal,General,10,1400
13,6,2016,South West Trains,Transport,34,1366
13,6,2016,Costa Coffee,Eating Out,1,1365
13,6,2016,Subway,Eating Out,4,1361
14,6,2016,Wild Bean Cafe,Eating Out,1,1360
14,6,2016,The West Cornwall Pasty Company,Eating Out,8,1352
15,6,2016,BRGAS-Electricity,Bills,23,1329
15,6,2016,BRGAS-Gas,Bills,43,1286
15,6,2016,Starbucks Coffee,Eating Out,1,1285
15,6,2016,Chicken Cottage,Eating Out,5,1280
16,6,2016,LBS Council Tax,Bills,50,1230
16,6,2016,Caffe Nero,Eating Out,1,1229
16,6,2016,ATM Cash Withdrawal,General,10,1219
17,6,2016,ASDA,Groceries,81,1138
17,6,2016,Costa Coffee,Eating Out,2,1136
17,6,2016,Pret A Manger,Eating Out,6,1130
18,6,2016,ATM Cash Withdrawal,General,10,1120
20,6,2016,VIRGIN MEDIA PYMTS,Bills,47,1073
20,6,2016,South West Trains,Transport,32,1041
20,6,2016,McDonalds,Eating Out,7,1034
21,6,2016,Wild Bean Cafe,Eating Out,1,1033
21,6,2016,Greggs,Eating Out,7,1026
22,6,2016,Subway,Eating Out,7,1019
23,6,2016,Caffe Nero,Eating Out,2,1017
24,6,2016,O2,Bills,31,986
24,6,2016,Tescos,Groceries,74,912
24,6,2016,Starbucks Coffee,Eating Out,2,910
25,6,2016,ATM Cash Withdrawal,General,20,890
26,6,2016,ATM Cash Withdrawal,General,10,880
27,6,2016,South West Trains,Transport,34,846
27,6,2016,Chicken Cottage,Eating Out,4,842
28,6,2016,Costa Coffee,Eating Out,2,840
29,6,2016,Starbucks Coffee,Eating Out,2,838
30,6,2016,Subway,Eating Out,5,833
1,7,2016,Rhino Sports salary,General,1700,2533
1,7,2016,Waitrose,Groceries,61,2472
1,7,2016,Starbucks Coffee,Eating Out,1,2471
1,7,2016,Dominos Pizza,Eating Out,53,2418
1,7,2016,ATM Cash Withdrawal,General,20,2398
2,7,2016,Ministry of Sound ClubXOYO Club,Eating Out,8,2390
2,7,2016,Ministry of Sound ClubXOYO Club,Eating Out,16,2374
2,7,2016,Anglo restaurant,Eating Out,38,2336
3,7,2016,ATM Cash Withdrawal,General,20,2316
4,7,2016,South West Trains,Transport,30,2286
4,7,2016,The West Cornwall Pasty Company,Eating Out,5,2281
4,7,2016,ATM Cash Withdrawal,General,20,2261
4,7,2016,Tool Shop,,1,2260
5,7,2016,Wild Bean Cafe,Eating Out,2,2258
5,7,2016,McDonalds,Eating Out,4,2254
5,7,2016,ATM Cash Withdrawal,General,10,2244
6,7,2016,Civic Shop,,7,2237
7,7,2016,Cubit and West rent,Rent,550,1687
7,7,2016,Wild Bean Cafe,Eating Out,2,1685
7,7,2016,Subway,Eating Out,6,1679
7,7,2016,ATM Cash Withdrawal,General,20,1659
7,7,2016,Tool Shop,,2,1657
8,7,2016,Tescos,Groceries,62,1595
8,7,2016,Caffe Nero,Eating Out,2,1593
8,7,2016,Anglo restaurant,Eating Out,40,1553
8,7,2016,ATM Cash Withdrawal,General,10,1543
9,7,2016,ATM Cash Withdrawal,General,20,1523
10,7,2016,ATM Cash Withdrawal,General,10,1513
11,7,2016,South West Trains,Transport,28,1485
11,7,2016,Wild Bean Cafe,Eating Out,1,1484
11,7,2016,The West Cornwall Pasty Company,Eating Out,8,1476
12,7,2016,Starbucks Coffee,Eating Out,1,1475
12,7,2016,ATM Cash Withdrawal,General,10,1465
13,7,2016,Starbucks Coffee,Eating Out,2,1463
13,7,2016,The West Cornwall Pasty Company,Eating Out,5,1458
13,7,2016,ATM Cash Withdrawal,General,10,1448
14,7,2016,Caffe Nero,Eating Out,2,1446
14,7,2016,Chicken Cottage,Eating Out,5,1441
14,7,2016,ATM Cash Withdrawal,General,10,1431
14,7,2016,Tool Shop,,3,1428
15,7,2016,BRGAS-Electricity,Bills,40,1388
15,7,2016,BRGAS-Gas,Bills,32,1356
15,7,2016,Tescos,Groceries,72,1284
15,7,2016,Costa Coffee,Eating Out,1,1283
15,7,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,36,1247
16,7,2016,LBS Council Tax,Bills,50,1197
16,7,2016,ATM Cash Withdrawal,General,20,1177
18,7,2016,South West Trains,Transport,38,1139
18,7,2016,Costa Coffee,Eating Out,2,1137
19,7,2016,Greggs,Eating Out,7,1130
20,7,2016,VIRGIN MEDIA PYMTS,Bills,49,1081
20,7,2016,Subway,Eating Out,4,1077
20,7,2016,ATM Cash Withdrawal,General,10,1067
21,7,2016,The West Cornwall Pasty Company,Eating Out,5,1062
22,7,2016,Sainsburys,Groceries,67,995
22,7,2016,Costa Coffee,Eating Out,2,993
22,7,2016,Anglo restaurant,Eating Out,40,953
24,7,2016,O2,Bills,32,921
24,7,2016,Paying back James,,4,917
25,7,2016,South West Trains,Transport,27,890
25,7,2016,Costa Coffee,Eating Out,2,888
25,7,2016,Pret A Manger,Eating Out,7,881
27,7,2016,Subway,Eating Out,5,876
28,7,2016,McDonalds,Eating Out,6,870
28,7,2016,Tool Tec,,8,862
29,7,2016,Tescos,Groceries,42,820
29,7,2016,Caffe Nero,Eating Out,2,818
30,7,2016,Anglo restaurant,Eating Out,27,791
1,8,2016,Rhino Sports salary,General,1700,2491
1,8,2016,South West Trains,Transport,38,2453
1,8,2016,ATM Cash Withdrawal,General,10,2443
2,8,2016,Wild Bean Cafe,Eating Out,2,2441
2,8,2016,Chicken Cottage,Eating Out,5,2436
3,8,2016,Caffe Nero,Eating Out,2,2434
3,8,2016,Greggs,Eating Out,7,2427
4,8,2016,Paying back Julie,,3,2424
5,8,2016,Waitrose,Groceries,54,2370
5,8,2016,Costa Coffee,Eating Out,2,2368
5,8,2016,Pizza Express,Eating Out,54,2314
5,8,2016,Civic Shop,,7,2307
6,8,2016,ATM Cash Withdrawal,General,20,2287
7,8,2016,Cubit and West rent,Rent,550,1737
8,8,2016,South West Trains,Transport,31,1706
8,8,2016,Costa Coffee,Eating Out,2,1704
9,8,2016,Caffe Nero,Eating Out,2,1702
9,8,2016,The West Cornwall Pasty Company,Eating Out,6,1696
9,8,2016,ATM Cash Withdrawal,General,20,1676
10,8,2016,Costa Coffee,Eating Out,1,1675
10,8,2016,Paying back James,,9,1666
12,8,2016,ASDA,Groceries,67,1599
12,8,2016,Costa Coffee,Eating Out,2,1597
13,8,2016,Fabric Club,Eating Out,10,1587
13,8,2016,Fabric Club,Eating Out,13,1574
13,8,2016,Fabric Club,Eating Out,14,1560
13,8,2016,Anglo restaurant,Eating Out,40,1520
14,8,2016,Scott's Restaurant,Eating Out,33,1487
14,8,2016,ATM Cash Withdrawal,General,10,1477
15,8,2016,BRGAS-Electricity,Bills,43,1434
15,8,2016,BRGAS-Gas,Bills,27,1407
15,8,2016,South West Trains,Transport,24,1383
15,8,2016,Costa Coffee,Eating Out,2,1381
15,8,2016,Greggs,Eating Out,4,1377
16,8,2016,LBS Council Tax,Bills,50,1327
16,8,2016,Starbucks Coffee,Eating Out,2,1325
16,8,2016,Pret A Manger,Eating Out,5,1320
17,8,2016,Caffe Nero,Eating Out,1,1319
17,8,2016,ATM Cash Withdrawal,General,20,1299
18,8,2016,Starbucks Coffee,Eating Out,2,1297
18,8,2016,Pret A Manger,Eating Out,8,1289
19,8,2016,Sainsburys,Groceries,59,1230
19,8,2016,ATM Cash Withdrawal,General,20,1210
20,8,2016,VIRGIN MEDIA PYMTS,Bills,55,1155
20,8,2016,ATM Cash Withdrawal,General,10,1145
22,8,2016,South West Trains,Transport,26,1119
22,8,2016,Starbucks Coffee,Eating Out,1,1118
22,8,2016,McDonalds,Eating Out,8,1110
23,8,2016,Starbucks Coffee,Eating Out,2,1108
23,8,2016,Pret A Manger,Eating Out,7,1101
24,8,2016,O2,Bills,31,1070
24,8,2016,Wild Bean Cafe,Eating Out,1,1069
24,8,2016,The West Cornwall Pasty Company,Eating Out,7,1062
25,8,2016,McDonalds,Eating Out,7,1055
25,8,2016,ATM Cash Withdrawal,General,10,1045
26,8,2016,Waitrose,Groceries,57,988
26,8,2016,Wild Bean Cafe,Eating Out,1,987
27,8,2016,Dominos Pizza,Eating Out,53,934
29,8,2016,South West Trains,Transport,26,908
29,8,2016,Subway,Eating Out,7,901
30,8,2016,Starbucks Coffee,Eating Out,2,899
30,8,2016,Greggs,Eating Out,8,891
31,8,2016,Starbucks Coffee,Eating Out,1,890
31,8,2016,ATM Cash Withdrawal,General,20,870
1,9,2016,Rhino Sports salary,General,1700,2570
1,9,2016,Caffe Nero,Eating Out,1,2569
1,9,2016,Chicken Cottage,Eating Out,7,2562
2,9,2016,Waitrose,Groceries,61,2501
2,9,2016,Caffe Nero,Eating Out,1,2500
2,9,2016,Anglo restaurant,Eating Out,57,2443
3,9,2016,ATM Cash Withdrawal,General,20,2423
5,9,2016,South West Trains,Transport,26,2397
5,9,2016,Wild Bean Cafe,Eating Out,1,2396
5,9,2016,The West Cornwall Pasty Company,Eating Out,6,2390
5,9,2016,ATM Cash Withdrawal,General,10,2380
6,9,2016,Wild Bean Cafe,Eating Out,1,2379
6,9,2016,Greggs,Eating Out,6,2373
7,9,2016,Cubit and West rent,Rent,550,1823
7,9,2016,Starbucks Coffee,Eating Out,2,1821
7,9,2016,Greggs,Eating Out,7,1814
8,9,2016,Starbucks Coffee,Eating Out,2,1812
9,9,2016,ASDA,Groceries,55,1757
9,9,2016,Wild Bean Cafe,Eating Out,2,1755
9,9,2016,The West Cornwall Pasty Company,Eating Out,5,1750
9,9,2016,ATM Cash Withdrawal,General,10,1740
10,9,2016,Fabric Club,Eating Out,11,1729
10,9,2016,Fabric Club,Eating Out,10,1719
10,9,2016,Fabric Club,Eating Out,8,1711
10,9,2016,Fabric Club,Eating Out,14,1697
10,9,2016,Fabric Club,Eating Out,14,1683
10,9,2016,Fabric Club,Eating Out,13,1670
11,9,2016,Anglo restaurant,Eating Out,36,1634
12,9,2016,South West Trains,Transport,25,1609
12,9,2016,The West Cornwall Pasty Company,Eating Out,5,1604
12,9,2016,ATM Cash Withdrawal,General,20,1584
13,9,2016,Caffe Nero,Eating Out,1,1583
14,9,2016,Wild Bean Cafe,Eating Out,2,1581
14,9,2016,Greggs,Eating Out,7,1574
14,9,2016,ATM Cash Withdrawal,General,20,1554
15,9,2016,BRGAS-Electricity,Bills,32,1522
15,9,2016,BRGAS-Gas,Bills,44,1478
15,9,2016,Chicken Cottage,Eating Out,8,1470
16,9,2016,LBS Council Tax,Bills,50,1420
16,9,2016,Sainsburys,Groceries,82,1338
16,9,2016,Caffe Nero,Eating Out,1,1337
16,9,2016,The West Cornwall Pasty Company,Eating Out,6,1331
17,9,2016,ATM Cash Withdrawal,General,10,1321
18,9,2016,Anglo restaurant,Eating Out,30,1291
18,9,2016,ATM Cash Withdrawal,General,10,1281
19,9,2016,South West Trains,Transport,37,1244
19,9,2016,Wild Bean Cafe,Eating Out,1,1243
19,9,2016,Paying back Julie,,1,1242
20,9,2016,VIRGIN MEDIA PYMTS,Bills,47,1195
20,9,2016,The West Cornwall Pasty Company,Eating Out,7,1188
21,9,2016,Caffe Nero,Eating Out,2,1186
21,9,2016,Greggs,Eating Out,7,1179
21,9,2016,Paying back James,,3,1176
22,9,2016,Wild Bean Cafe,Eating Out,1,1175
23,9,2016,Sainsburys,Groceries,75,1100
23,9,2016,Greggs,Eating Out,5,1095
24,9,2016,O2,Bills,32,1063
25,9,2016,Anglo restaurant,Eating Out,47,1016
26,9,2016,South West Trains,Transport,27,989
26,9,2016,Costa Coffee,Eating Out,1,988
27,9,2016,Starbucks Coffee,Eating Out,2,986
27,9,2016,Greggs,Eating Out,4,982
27,9,2016,ATM Cash Withdrawal,General,20,962
28,9,2016,Wild Bean Cafe,Eating Out,1,961
28,9,2016,Chicken Cottage,Eating Out,8,953
29,9,2016,Caffe Nero,Eating Out,2,951
30,9,2016,Morrisons,Groceries,76,875
30,9,2016,Caffe Nero,Eating Out,2,873
30,9,2016,Chicken Cottage,Eating Out,8,865
30,9,2016,ATM Cash Withdrawal,General,10,855
1,10,2016,Rhino Sports salary,General,1700,2555
1,10,2016,ATM Cash Withdrawal,General,10,2545
2,10,2016,Red Shop,,2,2543
3,10,2016,South West Trains,Transport,26,2517
3,10,2016,Costa Coffee,Eating Out,1,2516
3,10,2016,Subway,Eating Out,6,2510
4,10,2016,Caffe Nero,Eating Out,2,2508
4,10,2016,McDonalds,Eating Out,5,2503
4,10,2016,ATM Cash Withdrawal,General,20,2483
4,10,2016,Paying back James,,4,2479
5,10,2016,Costa Coffee,Eating Out,1,2478
5,10,2016,Pret A Manger,Eating Out,8,2470
6,10,2016,Wild Bean Cafe,Eating Out,2,2468
7,10,2016,Cubit and West rent,Rent,550,1918
7,10,2016,Sainsburys,Groceries,54,1864
7,10,2016,Starbucks Coffee,Eating Out,2,1862
7,10,2016,Dominos Pizza,Eating Out,53,1809
9,10,2016,Anglo restaurant,Eating Out,42,1767
10,10,2016,South West Trains,Transport,33,1734
10,10,2016,Wild Bean Cafe,Eating Out,2,1732
10,10,2016,Pret A Manger,Eating Out,5,1727
11,10,2016,Caffe Nero,Eating Out,2,1725
11,10,2016,McDonalds,Eating Out,4,1721
11,10,2016,ATM Cash Withdrawal,General,20,1701
12,10,2016,Starbucks Coffee,Eating Out,2,1699
12,10,2016,Pret A Manger,Eating Out,6,1693
12,10,2016,ATM Cash Withdrawal,General,20,1673
13,10,2016,Starbucks Coffee,Eating Out,2,1671
13,10,2016,McDonalds,Eating Out,6,1665
14,10,2016,ASDA,Groceries,74,1591
14,10,2016,Starbucks Coffee,Eating Out,1,1590
14,10,2016,Greggs,Eating Out,6,1584
15,10,2016,BRGAS-Electricity,Bills,35,1549
15,10,2016,BRGAS-Gas,Bills,21,1528
16,10,2016,LBS Council Tax,Bills,50,1478
17,10,2016,South West Trains,Transport,37,1441
17,10,2016,Starbucks Coffee,Eating Out,2,1439
17,10,2016,Pret A Manger,Eating Out,5,1434
18,10,2016,Chicken Cottage,Eating Out,5,1429
18,10,2016,ATM Cash Withdrawal,General,10,1419
19,10,2016,Starbucks Coffee,Eating Out,2,1417
19,10,2016,ATM Cash Withdrawal,General,20,1397
20,10,2016,VIRGIN MEDIA PYMTS,Bills,28,1369
20,10,2016,Starbucks Coffee,Eating Out,2,1367
20,10,2016,ATM Cash Withdrawal,General,10,1357
21,10,2016,Sainsburys,Groceries,62,1295
21,10,2016,Wild Bean Cafe,Eating Out,2,1293
21,10,2016,Anglo restaurant,Eating Out,32,1261
21,10,2016,ATM Cash Withdrawal,General,20,1241
21,10,2016,Tool Shop,,2,1239
23,10,2016,Dominos Pizza,Eating Out,51,1188
24,10,2016,O2,Bills,35,1153
24,10,2016,South West Trains,Transport,28,1125
24,10,2016,Caffe Nero,Eating Out,1,1124
24,10,2016,McDonalds,Eating Out,8,1116
24,10,2016,Paying back Julie,,7,1109
26,10,2016,Wild Bean Cafe,Eating Out,1,1108
26,10,2016,Subway,Eating Out,6,1102
26,10,2016,ATM Cash Withdrawal,General,10,1092
26,10,2016,Paying back James,,2,1090
27,10,2016,Wild Bean Cafe,Eating Out,1,1089
27,10,2016,Chicken Cottage,Eating Out,8,1081
28,10,2016,Sainsburys,Groceries,82,999
28,10,2016,Costa Coffee,Eating Out,2,997
28,10,2016,Pret A Manger,Eating Out,8,989
28,10,2016,ATM Cash Withdrawal,General,20,969
29,10,2016,ATM Cash Withdrawal,General,10,959
29,10,2016,Tool Shop,,2,957
30,10,2016,Dominos Pizza,Eating Out,33,924
31,10,2016,South West Trains,Transport,34,890
31,10,2016,Costa Coffee,Eating Out,2,888
1,11,2016,Rhino Sports salary,General,1700,2588
1,11,2016,Wild Bean Cafe,Eating Out,2,2586
1,11,2016,Pret A Manger,Eating Out,5,2581
2,11,2016,Wild Bean Cafe,Eating Out,2,2579
2,11,2016,ATM Cash Withdrawal,General,10,2569
3,11,2016,Costa Coffee,Eating Out,2,2567
3,11,2016,The West Cornwall Pasty Company,Eating Out,5,2562
4,11,2016,Sainsburys,Groceries,63,2499
4,11,2016,Starbucks Coffee,Eating Out,2,2497
4,11,2016,Pizza Express,Eating Out,59,2438
4,11,2016,ATM Cash Withdrawal,General,20,2418
5,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,8,2410
5,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,5,2405
5,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,5,2400
5,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,11,2389
5,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,13,2376
5,11,2016,Ministry of Sound ClubXOYO Club,Eating Out,9,2367
5,11,2016,Pizza Express,Eating Out,38,2329
6,11,2016,Scott's Restaurant,Eating Out,57,2272
7,11,2016,Cubit and West rent,Rent,550,1722
7,11,2016,South West Trains,Transport,28,1694
7,11,2016,Costa Coffee,Eating Out,2,1692
7,11,2016,ATM Cash Withdrawal,General,20,1672
8,11,2016,Wild Bean Cafe,Eating Out,2,1670
8,11,2016,McDonalds,Eating Out,7,1663
8,11,2016,ATM Cash Withdrawal,General,10,1653
9,11,2016,Starbucks Coffee,Eating Out,1,1652
9,11,2016,Greggs,Eating Out,7,1645
9,11,2016,Paying back James,,2,1643
10,11,2016,Starbucks Coffee,Eating Out,2,1641
10,11,2016,Greggs,Eating Out,6,1635
11,11,2016,Waitrose,Groceries,47,1588
11,11,2016,Caffe Nero,Eating Out,1,1587
11,11,2016,Pret A Manger,Eating Out,4,1583
13,11,2016,ATM Cash Withdrawal,General,10,1573
13,11,2016,Paying back Julie,,4,1569
14,11,2016,South West Trains,Transport,29,1540
15,11,2016,BRGAS-Electricity,Bills,70,1470
15,11,2016,BRGAS-Gas,Bills,29,1441
15,11,2016,Caffe Nero,Eating Out,2,1439
16,11,2016,LBS Council Tax,Bills,50,1389
16,11,2016,Wild Bean Cafe,Eating Out,2,1387
16,11,2016,Subway,Eating Out,6,1381
17,11,2016,Wild Bean Cafe,Eating Out,2,1379
17,11,2016,McDonalds,Eating Out,8,1371
17,11,2016,ATM Cash Withdrawal,General,10,1361
17,11,2016,Civic Shop,,1,1360
18,11,2016,Waitrose,Groceries,80,1280
18,11,2016,Starbucks Coffee,Eating Out,2,1278
18,11,2016,Dominos Pizza,Eating Out,49,1229
18,11,2016,ATM Cash Withdrawal,General,10,1219
19,11,2016,ATM Cash Withdrawal,General,20,1199
20,11,2016,VIRGIN MEDIA PYMTS,Bills,33,1166
20,11,2016,Scott's Restaurant,Eating Out,52,1114
21,11,2016,South West Trains,Transport,31,1083
21,11,2016,Costa Coffee,Eating Out,2,1081
21,11,2016,Pret A Manger,Eating Out,8,1073
21,11,2016,ATM Cash Withdrawal,General,20,1053
22,11,2016,ATM Cash Withdrawal,General,20,1033
23,11,2016,Greggs,Eating Out,4,1029
23,11,2016,ATM Cash Withdrawal,General,10,1019
24,11,2016,O2,Bills,34,985
24,11,2016,Starbucks Coffee,Eating Out,1,984
25,11,2016,Waitrose,Groceries,79,905
25,11,2016,Caffe Nero,Eating Out,2,903
25,11,2016,Fabric Club,Eating Out,12,891
25,11,2016,Fabric Club,Eating Out,8,883
25,11,2016,Fabric Club,Eating Out,14,869
25,11,2016,Fabric Club,Eating Out,10,859
25,11,2016,Fabric Club,Eating Out,7,852
26,11,2016,Anglo restaurant,Eating Out,57,795
27,11,2016,Tool Shop,,5,790
28,11,2016,South West Trains,Transport,37,753
28,11,2016,Wild Bean Cafe,Eating Out,1,752
29,11,2016,Greggs,Eating Out,4,748
30,11,2016,Costa Coffee,Eating Out,1,747
30,11,2016,Greggs,Eating Out,5,742
1,12,2016,Rhino Sports salary,General,1700,2442
1,12,2016,Caffe Nero,Eating Out,1,2441
1,12,2016,Subway,Eating Out,6,2435
2,12,2016,Sainsburys,Groceries,51,2384
2,12,2016,Costa Coffee,Eating Out,2,2382
2,12,2016,The West Cornwall Pasty Company,Eating Out,7,2375
2,12,2016,Heaven Club,Eating Out,9,2366
2,12,2016,Heaven Club,Eating Out,16,2350
2,12,2016,Heaven Club,Eating Out,9,2341
2,12,2016,Heaven Club,Eating Out,14,2327
2,12,2016,Scott's Restaurant,Eating Out,41,2286
2,12,2016,ATM Cash Withdrawal,General,20,2266
3,12,2016,Fabric Club,Eating Out,6,2260
3,12,2016,Fabric Club,Eating Out,7,2253
3,12,2016,Fabric Club,Eating Out,14,2239
4,12,2016,ATM Cash Withdrawal,General,20,2219
4,12,2016,Tool Tec,,7,2212
5,12,2016,South West Trains,Transport,36,2176
5,12,2016,Caffe Nero,Eating Out,2,2174
5,12,2016,The West Cornwall Pasty Company,Eating Out,6,2168
5,12,2016,ATM Cash Withdrawal,General,20,2148
5,12,2016,Paying back James,,4,2144
6,12,2016,Costa Coffee,Eating Out,2,2142
6,12,2016,ATM Cash Withdrawal,General,20,2122
7,12,2016,Cubit and West rent,Rent,550,1572
7,12,2016,The West Cornwall Pasty Company,Eating Out,6,1566
8,12,2016,Starbucks Coffee,Eating Out,1,1565
8,12,2016,The West Cornwall Pasty Company,Eating Out,8,1557
8,12,2016,ATM Cash Withdrawal,General,20,1537
9,12,2016,Waitrose,Groceries,51,1486
9,12,2016,Wild Bean Cafe,Eating Out,1,1485
9,12,2016,Pret A Manger,Eating Out,7,1478
9,12,2016,Heaven Club,Eating Out,13,1465
9,12,2016,Heaven Club,Eating Out,14,1451
9,12,2016,Heaven Club,Eating Out,12,1439
9,12,2016,Tool Shop,,7,1432
10,12,2016,Heaven Club,Eating Out,5,1427
10,12,2016,Heaven Club,Eating Out,15,1412
10,12,2016,Pizza Express,Eating Out,51,1361
11,12,2016,ATM Cash Withdrawal,General,10,1351
12,12,2016,South West Trains,Transport,27,1324
12,12,2016,Costa Coffee,Eating Out,2,1322
12,12,2016,Paying back Julie,,9,1313
13,12,2016,Caffe Nero,Eating Out,1,1312
13,12,2016,Pret A Manger,Eating Out,7,1305
14,12,2016,McDonalds,Eating Out,8,1297
15,12,2016,BRGAS-Electricity,Bills,29,1268
15,12,2016,BRGAS-Gas,Bills,29,1239
15,12,2016,Wild Bean Cafe,Eating Out,1,1238
15,12,2016,Pret A Manger,Eating Out,8,1230
16,12,2016,LBS Council Tax,Bills,50,1180
16,12,2016,Sainsburys,Groceries,42,1138
16,12,2016,Starbucks Coffee,Eating Out,2,1136
16,12,2016,Heaven Club,Eating Out,7,1129
16,12,2016,Heaven Club,Eating Out,14,1115
17,12,2016,Scott's Restaurant,Eating Out,52,1063
19,12,2016,South West Trains,Transport,38,1025
19,12,2016,Costa Coffee,Eating Out,1,1024
19,12,2016,Greggs,Eating Out,5,1019
19,12,2016,ATM Cash Withdrawal,General,10,1009
20,12,2016,VIRGIN MEDIA PYMTS,Bills,33,976
20,12,2016,Costa Coffee,Eating Out,2,974
21,12,2016,Wild Bean Cafe,Eating Out,2,972
22,12,2016,Caffe Nero,Eating Out,2,970
22,12,2016,The West Cornwall Pasty Company,Eating Out,5,965
23,12,2016,Sainsburys,Groceries,79,886
23,12,2016,McDonalds,Eating Out,6,880
