Day,Month,Year,Description,Category,Value,Balance
26,5,2016,Caffe Nero,Eating Out,1,5525
26,5,2016,Pret A Manger,Eating Out,4,5521
27,5,2016,Waitrose,Groceries,51,5470
27,5,2016,Wild Bean Cafe,Eating Out,2,5468
28,5,2016,ATM Cash Withdrawal,General,10,5458
29,5,2016,ATM Cash Withdrawal,General,10,5448
30,5,2016,South West Trains,Transport,26,5422
30,5,2016,Costa Coffee,Eating Out,1,5421
30,5,2016,ATM Cash Withdrawal,General,10,5411
31,5,2016,Starbucks Coffee,Eating Out,1,5410
1,6,2016,Rhino Sports salary,General,1600,7010
1,6,2016,Starbucks Coffee,Eating Out,1,7009
2,6,2016,Greggs,Eating Out,5,7004
2,6,2016,ATM Cash Withdrawal,General,10,6994
3,6,2016,Tescos,Groceries,69,6925
3,6,2016,Starbucks Coffee,Eating Out,1,6924
3,6,2016,Pret A Manger,Eating Out,7,6917
3,6,2016,Heaven Club,Eating Out,14,6903
3,6,2016,Heaven Club,Eating Out,14,6889
3,6,2016,Heaven Club,Eating Out,9,6880
3,6,2016,Heaven Club,Eating Out,14,6866
4,6,2016,Tool Shop,,5,6861
6,6,2016,South West Trains,Transport,25,6836
7,6,2016,Cubit and West rent,Rent,440,6396
7,6,2016,Caffe Nero,Eating Out,2,6394
7,6,2016,Civic Shop,,8,6386
8,6,2016,Greggs,Eating Out,8,6378
10,6,2016,Morrisons,Groceries,65,6313
10,6,2016,Costa Coffee,Eating Out,1,6312
10,6,2016,Scott's Restaurant,Eating Out,46,6266
10,6,2016,Paying back Julie,,5,6261
11,6,2016,Fabric Club,Eating Out,10,6251
12,6,2016,Pizza Express,Eating Out,59,6192
13,6,2016,South West Trains,Transport,28,6164
13,6,2016,Starbucks Coffee,Eating Out,1,6163
13,6,2016,Greggs,Eating Out,6,6157
14,6,2016,Caffe Nero,Eating Out,2,6155
14,6,2016,The West Cornwall Pasty Company,Eating Out,6,6149
15,6,2016,BRGAS-Electricity,Bills,29,6120
15,6,2016,BRGAS-Gas,Bills,36,6084
15,6,2016,Starbucks Coffee,Eating Out,2,6082
16,6,2016,LBS Council Tax,Bills,35,6047
16,6,2016,Wild Bean Cafe,Eating Out,2,6045
16,6,2016,ATM Cash Withdrawal,General,20,6025
17,6,2016,Sainsburys,Groceries,47,5978
17,6,2016,Wild Bean Cafe,Eating Out,2,5976
17,6,2016,Dominos Pizza,Eating Out,30,5946
18,6,2016,Scott's Restaurant,Eating Out,58,5888
18,6,2016,ATM Cash Withdrawal,General,10,5878
19,6,2016,Pizza Express,Eating Out,57,5821
20,6,2016,VIRGIN MEDIA PYMTS,Bills,33,5788
20,6,2016,South West Trains,Transport,25,5763
20,6,2016,Starbucks Coffee,Eating Out,2,5761
20,6,2016,Pret A Manger,Eating Out,4,5757
21,6,2016,Caffe Nero,Eating Out,1,5756
21,6,2016,Chicken Cottage,Eating Out,6,5750
22,6,2016,Costa Coffee,Eating Out,1,5749
22,6,2016,Chicken Cottage,Eating Out,6,5743
22,6,2016,ATM Cash Withdrawal,General,10,5733
23,6,2016,Starbucks Coffee,Eating Out,1,5732
23,6,2016,Greggs,Eating Out,4,5728
24,6,2016,O2,Bills,27,5701
24,6,2016,ASDA,Groceries,52,5649
24,6,2016,Starbucks Coffee,Eating Out,2,5647
26,6,2016,ATM Cash Withdrawal,General,20,5627
27,6,2016,South West Trains,Transport,31,5596
27,6,2016,Caffe Nero,Eating Out,2,5594
27,6,2016,McDonalds,Eating Out,7,5587
28,6,2016,Costa Coffee,Eating Out,2,5585
28,6,2016,Chicken Cottage,Eating Out,7,5578
28,6,2016,ATM Cash Withdrawal,General,10,5568
30,6,2016,McDonalds,Eating Out,5,5563
30,6,2016,ATM Cash Withdrawal,General,20,5543
1,7,2016,Rhino Sports salary,General,1600,7143
1,7,2016,ASDA,Groceries,39,7104
1,7,2016,Costa Coffee,Eating Out,2,7102
2,7,2016,The Grand Pub,Eating Out,7,7095
2,7,2016,The Grand Pub,Eating Out,13,7082
2,7,2016,The Grand Pub,Eating Out,16,7066
3,7,2016,Anglo restaurant,Eating Out,34,7032
3,7,2016,ATM Cash Withdrawal,General,20,7012
4,7,2016,South West Trains,Transport,32,6980
4,7,2016,Wild Bean Cafe,Eating Out,1,6979
4,7,2016,ATM Cash Withdrawal,General,10,6969
5,7,2016,Starbucks Coffee,Eating Out,2,6967
5,7,2016,The West Cornwall Pasty Company,Eating Out,4,6963
6,7,2016,Caffe Nero,Eating Out,1,6962
6,7,2016,McDonalds,Eating Out,8,6954
7,7,2016,Cubit and West rent,Rent,440,6514
7,7,2016,Starbucks Coffee,Eating Out,1,6513
7,7,2016,McDonalds,Eating Out,8,6505
8,7,2016,Waitrose,Groceries,60,6445
8,7,2016,Starbucks Coffee,Eating Out,1,6444
8,7,2016,Greggs,Eating Out,6,6438
8,7,2016,ATM Cash Withdrawal,General,10,6428
10,7,2016,ATM Cash Withdrawal,General,10,6418
11,7,2016,South West Trains,Transport,38,6380
11,7,2016,Costa Coffee,Eating Out,2,6378
11,7,2016,McDonalds,Eating Out,5,6373
12,7,2016,Costa Coffee,Eating Out,2,6371
12,7,2016,ATM Cash Withdrawal,General,10,6361
13,7,2016,Chicken Cottage,Eating Out,7,6354
13,7,2016,Tool Shop,,2,6352
14,7,2016,Costa Coffee,Eating Out,2,6350
14,7,2016,ATM Cash Withdrawal,General,10,6340
15,7,2016,BRGAS-Electricity,Bills,22,6318
15,7,2016,BRGAS-Gas,Bills,22,6296
15,7,2016,ASDA,Groceries,52,6244
15,7,2016,Caffe Nero,Eating Out,2,6242
15,7,2016,McDonalds,Eating Out,8,6234
16,7,2016,LBS Council Tax,Bills,35,6199
18,7,2016,South West Trains,Transport,32,6167
18,7,2016,Wild Bean Cafe,Eating Out,2,6165
19,7,2016,Starbucks Coffee,Eating Out,1,6164
19,7,2016,The West Cornwall Pasty Company,Eating Out,6,6158
20,7,2016,VIRGIN MEDIA PYMTS,Bills,43,6115
20,7,2016,Starbucks Coffee,Eating Out,1,6114
20,7,2016,McDonalds,Eating Out,7,6107
21,7,2016,Wild Bean Cafe,Eating Out,2,6105
21,7,2016,McDonalds,Eating Out,7,6098
22,7,2016,ASDA,Groceries,40,6058
22,7,2016,The Grand Pub,Eating Out,12,6046
22,7,2016,The Grand Pub,Eating Out,5,6041
22,7,2016,The Grand Pub,Eating Out,7,6034
22,7,2016,Anglo restaurant,Eating Out,46,5988
24,7,2016,O2,Bills,27,5961
25,7,2016,South West Trains,Transport,28,5933
25,7,2016,McDonalds,Eating Out,7,5926
25,7,2016,Red Shop,,5,5921
26,7,2016,Greggs,Eating Out,8,5913
27,7,2016,The West Cornwall Pasty Company,Eating Out,7,5906
28,7,2016,Costa Coffee,Eating Out,2,5904
28,7,2016,Chicken Cottage,Eating Out,5,5899
29,7,2016,ASDA,Groceries,41,5858
29,7,2016,Costa Coffee,Eating Out,1,5857
29,7,2016,Pizza Express,Eating Out,59,5798
29,7,2016,ATM Cash Withdrawal,General,20,5778
29,7,2016,Tool Tec,,3,5775
31,7,2016,Cheam Service Station,,7,5768
1,8,2016,Rhino Sports salary,General,1600,7368
1,8,2016,South West Trains,Transport,25,7343
2,8,2016,Wild Bean Cafe,Eating Out,2,7341
2,8,2016,Chicken Cottage,Eating Out,5,7336
3,8,2016,The West Cornwall Pasty Company,Eating Out,8,7328
4,8,2016,Caffe Nero,Eating Out,2,7326
4,8,2016,Greggs,Eating Out,5,7321
5,8,2016,Tescos,Groceries,56,7265
5,8,2016,Wild Bean Cafe,Eating Out,2,7263
5,8,2016,Chicken Cottage,Eating Out,8,7255
7,8,2016,Cubit and West rent,Rent,440,6815
7,8,2016,Scott's Restaurant,Eating Out,41,6774
8,8,2016,South West Trains,Transport,35,6739
8,8,2016,Wild Bean Cafe,Eating Out,2,6737
8,8,2016,Greggs,Eating Out,7,6730
9,8,2016,Caffe Nero,Eating Out,2,6728
9,8,2016,Pret A Manger,Eating Out,5,6723
9,8,2016,ATM Cash Withdrawal,General,20,6703
10,8,2016,Caffe Nero,Eating Out,2,6701
10,8,2016,The West Cornwall Pasty Company,Eating Out,7,6694
10,8,2016,ATM Cash Withdrawal,General,20,6674
11,8,2016,Wild Bean Cafe,Eating Out,2,6672
11,8,2016,Chicken Cottage,Eating Out,4,6668
12,8,2016,ASDA,Groceries,68,6600
12,8,2016,Chicken Cottage,Eating Out,5,6595
12,8,2016,ATM Cash Withdrawal,General,10,6585
13,8,2016,Fabric Club,Eating Out,5,6580
13,8,2016,Fabric Club,Eating Out,13,6567
13,8,2016,Fabric Club,Eating Out,8,6559
13,8,2016,Fabric Club,Eating Out,8,6551
14,8,2016,Pizza Express,Eating Out,29,6522
15,8,2016,BRGAS-Electricity,Bills,17,6505
15,8,2016,BRGAS-Gas,Bills,21,6484
15,8,2016,South West Trains,Transport,33,6451
15,8,2016,Caffe Nero,Eating Out,2,6449
16,8,2016,LBS Council Tax,Bills,35,6414
16,8,2016,Caffe Nero,Eating Out,2,6412
16,8,2016,The West Cornwall Pasty Company,Eating Out,8,6404
17,8,2016,Starbucks Coffee,Eating Out,2,6402
17,8,2016,Greggs,Eating Out,4,6398
17,8,2016,ATM Cash Withdrawal,General,20,6378
18,8,2016,Caffe Nero,Eating Out,2,6376
18,8,2016,Chicken Cottage,Eating Out,5,6371
18,8,2016,ATM Cash Withdrawal,General,20,6351
19,8,2016,Morrisons,Groceries,39,6312
19,8,2016,Caffe Nero,Eating Out,1,6311
19,8,2016,McDonalds,Eating Out,7,6304
20,8,2016,VIRGIN MEDIA PYMTS,Bills,38,6266
20,8,2016,Pizza Express,Eating Out,54,6212
22,8,2016,South West Trains,Transport,25,6187
23,8,2016,Starbucks Coffee,Eating Out,2,6185
23,8,2016,Subway,Eating Out,7,6178
24,8,2016,O2,Bills,26,6152
24,8,2016,Caffe Nero,Eating Out,2,6150
25,8,2016,McDonalds,Eating Out,4,6146
25,8,2016,ATM Cash Withdrawal,General,20,6126
26,8,2016,Sainsburys,Groceries,75,6051
26,8,2016,Subway,Eating Out,5,6046
26,8,2016,Heaven Club,Eating Out,15,6031
26,8,2016,Heaven Club,Eating Out,6,6025
26,8,2016,Heaven Club,Eating Out,14,6011
26,8,2016,Heaven Club,Eating Out,11,6000
26,8,2016,Paying back James,,9,5991
28,8,2016,Anglo restaurant,Eating Out,41,5950
28,8,2016,ATM Cash Withdrawal,General,20,5930
29,8,2016,South West Trains,Transport,27,5903
29,8,2016,Starbucks Coffee,Eating Out,2,5901
30,8,2016,Costa Coffee,Eating Out,2,5899
30,8,2016,Paying back James,,2,5897
31,8,2016,Costa Coffee,Eating Out,2,5895
1,9,2016,Rhino Sports salary,General,1600,7495
2,9,2016,Sainsburys,Groceries,52,7443
2,9,2016,Starbucks Coffee,Eating Out,1,7442
2,9,2016,Pizza Express,Eating Out,27,7415
5,9,2016,South West Trains,Transport,32,7383
5,9,2016,Chicken Cottage,Eating Out,8,7375
5,9,2016,Tool Tec,,1,7374
6,9,2016,Costa Coffee,Eating Out,1,7373
6,9,2016,The West Cornwall Pasty Company,Eating Out,4,7369
6,9,2016,ATM Cash Withdrawal,General,10,7359
7,9,2016,Cubit and West rent,Rent,440,6919
7,9,2016,Starbucks Coffee,Eating Out,2,6917
7,9,2016,Chicken Cottage,Eating Out,8,6909
8,9,2016,Costa Coffee,Eating Out,1,6908
9,9,2016,Waitrose,Groceries,46,6862
9,9,2016,Starbucks Coffee,Eating Out,2,6860
11,9,2016,Dominos Pizza,Eating Out,44,6816
12,9,2016,South West Trains,Transport,29,6787
12,9,2016,Caffe Nero,Eating Out,1,6786
12,9,2016,Chicken Cottage,Eating Out,5,6781
12,9,2016,Tool Tec,,8,6773
13,9,2016,Starbucks Coffee,Eating Out,1,6772
13,9,2016,Pret A Manger,Eating Out,5,6767
13,9,2016,ATM Cash Withdrawal,General,10,6757
14,9,2016,Costa Coffee,Eating Out,2,6755
14,9,2016,Subway,Eating Out,4,6751
15,9,2016,BRGAS-Electricity,Bills,19,6732
15,9,2016,BRGAS-Gas,Bills,18,6714
15,9,2016,Costa Coffee,Eating Out,2,6712
16,9,2016,LBS Council Tax,Bills,35,6677
16,9,2016,Sainsburys,Groceries,48,6629
16,9,2016,McDonalds,Eating Out,7,6622
17,9,2016,Heaven Club,Eating Out,10,6612
17,9,2016,Heaven Club,Eating Out,6,6606
17,9,2016,Heaven Club,Eating Out,10,6596
17,9,2016,Heaven Club,Eating Out,9,6587
17,9,2016,ATM Cash Withdrawal,General,20,6567
17,9,2016,Paying back Julie,,8,6559
19,9,2016,South West Trains,Transport,31,6528
19,9,2016,Wild Bean Cafe,Eating Out,1,6527
19,9,2016,ATM Cash Withdrawal,General,20,6507
20,9,2016,VIRGIN MEDIA PYMTS,Bills,43,6464
20,9,2016,McDonalds,Eating Out,7,6457
20,9,2016,Cheam Service Station,,4,6453
21,9,2016,Wild Bean Cafe,Eating Out,1,6452
21,9,2016,Chicken Cottage,Eating Out,8,6444
21,9,2016,ATM Cash Withdrawal,General,10,6434
21,9,2016,Civic Shop,,1,6433
22,9,2016,Wild Bean Cafe,Eating Out,2,6431
23,9,2016,Morrisons,Groceries,74,6357
23,9,2016,Costa Coffee,Eating Out,2,6355
23,9,2016,Chicken Cottage,Eating Out,7,6348
24,9,2016,O2,Bills,25,6323
24,9,2016,ATM Cash Withdrawal,General,10,6313
26,9,2016,South West Trains,Transport,35,6278
26,9,2016,Costa Coffee,Eating Out,2,6276
26,9,2016,The West Cornwall Pasty Company,Eating Out,8,6268
27,9,2016,Pret A Manger,Eating Out,5,6263
28,9,2016,Costa Coffee,Eating Out,1,6262
28,9,2016,Greggs,Eating Out,5,6257
28,9,2016,ATM Cash Withdrawal,General,10,6247
29,9,2016,Wild Bean Cafe,Eating Out,2,6245
29,9,2016,Pret A Manger,Eating Out,7,6238
29,9,2016,ATM Cash Withdrawal,General,20,6218
29,9,2016,Cheam Service Station,,3,6215
30,9,2016,Waitrose,Groceries,70,6145
30,9,2016,Costa Coffee,Eating Out,2,6143
30,9,2016,Chicken Cottage,Eating Out,7,6136
30,9,2016,Pizza Express,Eating Out,33,6103
1,10,2016,Rhino Sports salary,General,1600,7703
1,10,2016,Tool Shop,,9,7694
2,10,2016,Pizza Express,Eating Out,51,7643
2,10,2016,ATM Cash Withdrawal,General,10,7633
2,10,2016,Cheam Service Station,,2,7631
3,10,2016,South West Trains,Transport,38,7593
3,10,2016,Wild Bean Cafe,Eating Out,2,7591
3,10,2016,Subway,Eating Out,5,7586
3,10,2016,ATM Cash Withdrawal,General,10,7576
3,10,2016,Red Shop,,8,7568
4,10,2016,Wild Bean Cafe,Eating Out,2,7566
4,10,2016,Greggs,Eating Out,8,7558
5,10,2016,The West Cornwall Pasty Company,Eating Out,5,7553
5,10,2016,ATM Cash Withdrawal,General,10,7543
6,10,2016,Costa Coffee,Eating Out,1,7542
6,10,2016,The West Cornwall Pasty Company,Eating Out,5,7537
7,10,2016,Cubit and West rent,Rent,440,7097
7,10,2016,Waitrose,Groceries,44,7053
7,10,2016,Wild Bean Cafe,Eating Out,2,7051
7,10,2016,Red Shop,,4,7047
9,10,2016,ATM Cash Withdrawal,General,10,7037
10,10,2016,South West Trains,Transport,33,7004
10,10,2016,Wild Bean Cafe,Eating Out,1,7003
10,10,2016,Chicken Cottage,Eating Out,5,6998
11,10,2016,Caffe Nero,Eating Out,2,6996
12,10,2016,Wild Bean Cafe,Eating Out,1,6995
12,10,2016,ATM Cash Withdrawal,General,20,6975
13,10,2016,Starbucks Coffee,Eating Out,2,6973
13,10,2016,Pret A Manger,Eating Out,6,6967
14,10,2016,ASDA,Groceries,48,6919
14,10,2016,Wild Bean Cafe,Eating Out,1,6918
14,10,2016,The West Cornwall Pasty Company,Eating Out,8,6910
14,10,2016,Paying back James,,3,6907
15,10,2016,BRGAS-Electricity,Bills,27,6880
15,10,2016,BRGAS-Gas,Bills,32,6848
16,10,2016,LBS Council Tax,Bills,35,6813
16,10,2016,Paying back James,,5,6808
17,10,2016,South West Trains,Transport,34,6774
17,10,2016,Starbucks Coffee,Eating Out,1,6773
17,10,2016,Chicken Cottage,Eating Out,5,6768
18,10,2016,Wild Bean Cafe,Eating Out,1,6767
18,10,2016,Chicken Cottage,Eating Out,5,6762
19,10,2016,Wild Bean Cafe,Eating Out,2,6760
19,10,2016,Chicken Cottage,Eating Out,8,6752
20,10,2016,VIRGIN MEDIA PYMTS,Bills,39,6713
20,10,2016,McDonalds,Eating Out,6,6707
20,10,2016,ATM Cash Withdrawal,General,10,6697
21,10,2016,Tescos,Groceries,49,6648
21,10,2016,Subway,Eating Out,6,6642
21,10,2016,Pizza Express,Eating Out,29,6613
22,10,2016,Pizza Express,Eating Out,38,6575
24,10,2016,O2,Bills,32,6543
24,10,2016,South West Trains,Transport,25,6518
24,10,2016,ATM Cash Withdrawal,General,20,6498
25,10,2016,Costa Coffee,Eating Out,2,6496
25,10,2016,ATM Cash Withdrawal,General,10,6486
26,10,2016,McDonalds,Eating Out,5,6481
27,10,2016,Wild Bean Cafe,Eating Out,2,6479
27,10,2016,Subway,Eating Out,4,6475
27,10,2016,ATM Cash Withdrawal,General,10,6465
28,10,2016,Tescos,Groceries,82,6383
28,10,2016,Caffe Nero,Eating Out,2,6381
28,10,2016,Subway,Eating Out,8,6373
29,10,2016,ATM Cash Withdrawal,General,10,6363
30,10,2016,ATM Cash Withdrawal,General,20,6343
31,10,2016,South West Trains,Transport,36,6307
31,10,2016,ATM Cash Withdrawal,General,10,6297
1,11,2016,Rhino Sports salary,General,1600,7897
1,11,2016,Wild Bean Cafe,Eating Out,2,7895
1,11,2016,ATM Cash Withdrawal,General,20,7875
1,11,2016,Paying back Julie,,4,7871
2,11,2016,Costa Coffee,Eating Out,1,7870
2,11,2016,McDonalds,Eating Out,6,7864
2,11,2016,ATM Cash Withdrawal,General,20,7844
3,11,2016,Costa Coffee,Eating Out,1,7843
3,11,2016,Subway,Eating Out,8,7835
4,11,2016,ASDA,Groceries,70,7765
4,11,2016,Wild Bean Cafe,Eating Out,1,7764
4,11,2016,Greggs,Eating Out,7,7757
4,11,2016,Anglo restaurant,Eating Out,43,7714
4,11,2016,ATM Cash Withdrawal,General,10,7704
5,11,2016,Scott's Restaurant,Eating Out,29,7675
5,11,2016,ATM Cash Withdrawal,General,10,7665
7,11,2016,Cubit and West rent,Rent,440,7225
7,11,2016,South West Trains,Transport,38,7187
8,11,2016,Costa Coffee,Eating Out,2,7185
8,11,2016,Greggs,Eating Out,5,7180
9,11,2016,Caffe Nero,Eating Out,2,7178
9,11,2016,Pret A Manger,Eating Out,7,7171
10,11,2016,Costa Coffee,Eating Out,1,7170
10,11,2016,Greggs,Eating Out,4,7166
11,11,2016,Waitrose,Groceries,49,7117
11,11,2016,Starbucks Coffee,Eating Out,2,7115
11,11,2016,Greggs,Eating Out,8,7107
12,11,2016,Fabric Club,Eating Out,12,7095
12,11,2016,Fabric Club,Eating Out,14,7081
12,11,2016,Fabric Club,Eating Out,10,7071
12,11,2016,Dominos Pizza,Eating Out,49,7022
13,11,2016,Dominos Pizza,Eating Out,25,6997
14,11,2016,South West Trains,Transport,38,6959
14,11,2016,Caffe Nero,Eating Out,2,6957
14,11,2016,Tool Shop,,3,6954
15,11,2016,BRGAS-Electricity,Bills,51,6903
15,11,2016,BRGAS-Gas,Bills,28,6875
15,11,2016,Wild Bean Cafe,Eating Out,1,6874
15,11,2016,The West Cornwall Pasty Company,Eating Out,6,6868
16,11,2016,LBS Council Tax,Bills,35,6833
16,11,2016,Costa Coffee,Eating Out,1,6832
16,11,2016,McDonalds,Eating Out,6,6826
17,11,2016,Caffe Nero,Eating Out,2,6824
17,11,2016,The West Cornwall Pasty Company,Eating Out,6,6818
17,11,2016,Paying back James,,8,6810
18,11,2016,Waitrose,Groceries,50,6760
18,11,2016,Costa Coffee,Eating Out,1,6759
18,11,2016,Scott's Restaurant,Eating Out,27,6732
20,11,2016,VIRGIN MEDIA PYMTS,Bills,43,6689
21,11,2016,South West Trains,Transport,26,6663
21,11,2016,Starbucks Coffee,Eating Out,1,6662
21,11,2016,McDonalds,Eating Out,8,6654
22,11,2016,Subway,Eating Out,4,6650
22,11,2016,ATM Cash Withdrawal,General,20,6630
23,11,2016,ATM Cash Withdrawal,General,20,6610
24,11,2016,O2,Bills,26,6584
24,11,2016,Costa Coffee,Eating Out,2,6582
24,11,2016,McDonalds,Eating Out,7,6575
25,11,2016,Waitrose,Groceries,71,6504
25,11,2016,Caffe Nero,Eating Out,2,6502
26,11,2016,ATM Cash Withdrawal,General,10,6492
26,11,2016,Paying back Julie,,4,6488
28,11,2016,South West Trains,Transport,35,6453
28,11,2016,Wild Bean Cafe,Eating Out,2,6451
28,11,2016,Pret A Manger,Eating Out,4,6447
28,11,2016,Red Shop,,6,6441
29,11,2016,Caffe Nero,Eating Out,2,6439
30,11,2016,Costa Coffee,Eating Out,2,6437
30,11,2016,Tool Tec,,2,6435
1,12,2016,Rhino Sports salary,General,1600,8035
1,12,2016,Caffe Nero,Eating Out,2,8033
2,12,2016,ASDA,Groceries,76,7957
2,12,2016,Caffe Nero,Eating Out,2,7955
2,12,2016,Dominos Pizza,Eating Out,30,7925
3,12,2016,Anglo restaurant,Eating Out,29,7896
5,12,2016,South West Trains,Transport,37,7859
5,12,2016,Starbucks Coffee,Eating Out,2,7857
5,12,2016,Subway,Eating Out,5,7852
6,12,2016,Costa Coffee,Eating Out,2,7850
7,12,2016,Cubit and West rent,Rent,440,7410
7,12,2016,Costa Coffee,Eating Out,2,7408
7,12,2016,Subway,Eating Out,4,7404
8,12,2016,Caffe Nero,Eating Out,2,7402
8,12,2016,ATM Cash Withdrawal,General,20,7382
9,12,2016,Morrisons,Groceries,50,7332
9,12,2016,Starbucks Coffee,Eating Out,2,7330
9,12,2016,Fabric Club,Eating Out,8,7322
9,12,2016,Fabric Club,Eating Out,5,7317
9,12,2016,Fabric Club,Eating Out,8,7309
9,12,2016,Fabric Club,Eating Out,7,7302
9,12,2016,Fabric Club,Eating Out,6,7296
9,12,2016,Anglo restaurant,Eating Out,49,7247
10,12,2016,Dominos Pizza,Eating Out,25,7222
10,12,2016,ATM Cash Withdrawal,General,20,7202
10,12,2016,Cheam Service Station,,9,7193
11,12,2016,Dominos Pizza,Eating Out,56,7137
12,12,2016,South West Trains,Transport,36,7101
12,12,2016,Caffe Nero,Eating Out,1,7100
12,12,2016,Pret A Manger,Eating Out,8,7092
13,12,2016,McDonalds,Eating Out,7,7085
13,12,2016,ATM Cash Withdrawal,General,20,7065
14,12,2016,Costa Coffee,Eating Out,2,7063
14,12,2016,McDonalds,Eating Out,5,7058
15,12,2016,BRGAS-Electricity,Bills,37,7021
15,12,2016,BRGAS-Gas,Bills,23,6998
15,12,2016,Costa Coffee,Eating Out,1,6997
15,12,2016,Chicken Cottage,Eating Out,6,6991
16,12,2016,LBS Council Tax,Bills,35,6956
16,12,2016,Waitrose,Groceries,47,6909
16,12,2016,Starbucks Coffee,Eating Out,2,6907
17,12,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,51,6856
17,12,2016,ATM Cash Withdrawal,General,10,6846
18,12,2016,Restaurant Gordon RamsayPortland Restaurant,Eating Out,45,6801
18,12,2016,ATM Cash Withdrawal,General,20,6781
19,12,2016,South West Trains,Transport,30,6751
19,12,2016,Starbucks Coffee,Eating Out,1,6750
19,12,2016,ATM Cash Withdrawal,General,20,6730
20,12,2016,VIRGIN MEDIA PYMTS,Bills,22,6708
21,12,2016,Starbucks Coffee,Eating Out,1,6707
21,12,2016,McDonalds,Eating Out,4,6703
22,12,2016,Subway,Eating Out,4,6699
22,12,2016,ATM Cash Withdrawal,General,10,6689
22,12,2016,Civic Shop,,6,6683
23,12,2016,Waitrose,Groceries,56,6627
23,12,2016,Wild Bean Cafe,Eating Out,1,6626
23,12,2016,Subway,Eating Out,8,6618
23,12,2016,The Grand Pub,Eating Out,11,6607
23,12,2016,The Grand Pub,Eating Out,9,6598
23,12,2016,The Grand Pub,Eating Out,12,6586
23,12,2016,The Grand Pub,Eating Out,6,6580
23,12,2016,The Grand Pub,Eating Out,13,6567
23,12,2016,Anglo restaurant,Eating Out,52,6515
23,12,2016,ATM Cash Withdrawal,General,20,6495
23,12,2016,Paying back James,,7,6488
24,12,2016,O2,Bills,30,6458
24,12,2016,Pizza Express,Eating Out,43,6415
26,12,2016,South West Trains,Transport,28,6387
26,12,2016,Caffe Nero,Eating Out,1,6386
26,12,2016,Pret A Manger,Eating Out,6,6380
26,12,2016,ATM Cash Withdrawal,General,10,6370
27,12,2016,Caffe Nero,Eating Out,1,6369
27,12,2016,Paying back Julie,,5,6364
29,12,2016,Chicken Cottage,Eating Out,6,6358
29,12,2016,ATM Cash Withdrawal,General,20,6338
30,12,2016,Waitrose,Groceries,58,6280
30,12,2016,Costa Coffee,Eating Out,2,6278
30,12,2016,McDonalds,Eating Out,5,6273
30,12,2016,ATM Cash Withdrawal,General,10,6263
31,12,2016,Red Shop,,9,6254
1,1,2017,Rhino Sports salary,General,1600,7854
2,1,2017,South West Trains,Transport,37,7817
2,1,2017,Caffe Nero,Eating Out,2,7815
2,1,2017,Greggs,Eating Out,5,7810
3,1,2017,Costa Coffee,Eating Out,2,7808
3,1,2017,McDonalds,Eating Out,7,7801
4,1,2017,Costa Coffee,Eating Out,1,7800
4,1,2017,McDonalds,Eating Out,5,7795
5,1,2017,Wild Bean Cafe,Eating Out,2,7793
5,1,2017,Greggs,Eating Out,8,7785
6,1,2017,Tescos,Groceries,71,7714
6,1,2017,Costa Coffee,Eating Out,2,7712
6,1,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,36,7676
7,1,2017,Cubit and West rent,Rent,440,7236
7,1,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,27,7209
7,1,2017,ATM Cash Withdrawal,General,20,7189
9,1,2017,South West Trains,Transport,31,7158
9,1,2017,Wild Bean Cafe,Eating Out,1,7157
9,1,2017,Greggs,Eating Out,7,7150
10,1,2017,Starbucks Coffee,Eating Out,2,7148
10,1,2017,Pret A Manger,Eating Out,8,7140
11,1,2017,Wild Bean Cafe,Eating Out,2,7138
11,1,2017,Subway,Eating Out,8,7130
13,1,2017,Morrisons,Groceries,56,7074
13,1,2017,Wild Bean Cafe,Eating Out,2,7072
13,1,2017,Subway,Eating Out,5,7067
13,1,2017,Tool Shop,,2,7065
14,1,2017,ATM Cash Withdrawal,General,20,7045
15,1,2017,BRGAS-Electricity,Bills,64,6981
15,1,2017,BRGAS-Gas,Bills,38,6943
15,1,2017,Pizza Express,Eating Out,51,6892
16,1,2017,LBS Council Tax,Bills,35,6857
16,1,2017,South West Trains,Transport,29,6828
16,1,2017,Costa Coffee,Eating Out,2,6826
16,1,2017,ATM Cash Withdrawal,General,10,6816
17,1,2017,Costa Coffee,Eating Out,2,6814
17,1,2017,Pret A Manger,Eating Out,7,6807
17,1,2017,Paying back James,,6,6801
18,1,2017,Caffe Nero,Eating Out,2,6799
18,1,2017,ATM Cash Withdrawal,General,20,6779
19,1,2017,Costa Coffee,Eating Out,2,6777
19,1,2017,Chicken Cottage,Eating Out,4,6773
19,1,2017,Civic Shop,,6,6767
20,1,2017,VIRGIN MEDIA PYMTS,Bills,25,6742
20,1,2017,Sainsburys,Groceries,50,6692
20,1,2017,Starbucks Coffee,Eating Out,1,6691
20,1,2017,Pret A Manger,Eating Out,5,6686
20,1,2017,ATM Cash Withdrawal,General,10,6676
21,1,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,31,6645
21,1,2017,ATM Cash Withdrawal,General,10,6635
22,1,2017,Restaurant Gordon RamsayPortland Restaurant,Eating Out,32,6603
23,1,2017,South West Trains,Transport,31,6572
